occupantID,0,0.05,0.07,0.08,0.2,0.3,0.4,1,2,2.1,3,3.1,3.2,3.3,3.4,4,4.1,5,6,7,8,9,10,11,12,13,14,14.1,14.2,14.3,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,project_id,city,state,season,building_id,work_group_id,work_group_nm,Space_id,View,C_O,P_I_C,build_name
1879,,,,,,,,4,4,,4,,,,,5,,6,6,6,6,6,6,6,6,6,6,,,,5,5,5,5,5,5,0,5,2,4,4,7,7,6,6,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_CP_02,,C,P,FSS_D
1880,,,,,,,,3,3,,3,,,,,5,,1,1,1,4,1,3,3,,5,5,,,,3,7,7,6,2,5,0,3,1,4,4,6,6,6,7,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OP_03,,O,P,FSS_D
1881,,,,,,,,5,4,,5,,,,,2,,2,4,2,6,5,4,4,5,4,4,,,,5,3,4,3,3,6,0,1,2,3,5,5,5,3,2,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OP_04,,O,P,FSS_D
1882,,,,,,,,4,6,,6,,,,,6,,2,3,2,3,5,4,,6,6,6,,,,4,7,3,5,3,3,0,4,2,2,4,5,5,6,6,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OP_05,,O,P,FSS_D
1883,,,,,,,,1,1,,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,1,2,1,1,1,1,0,,,3,5,5,5,4,4,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OI_05,,O,I,FSS_D
1884,,,,,,,,6,6,,6,,,,,4,,4,5,3,7,5,6,4,4,4,5,,,,5,2,6,6,6,6,0,4,1,2,1,7,7,6,6,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OC_01,,O,C,FSS_D
1885,,,,,,,,3,2,,1,,,,,4,,1,2,1,1,1,2,2,2,2,2,,,,2,2,2,2,2,2,0,4,1,3,1,5,6,3,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OI_02,,O,I,FSS_D
1886,,,,,,,,2,2,,4,,,,,5,,1,1,1,1,1,2,4,4,4,3,,,,2,1,1,2,1,1,0,1,2,1,3,1,4,3,4,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_OI_03,,O,I,FSS_D
1887,,,,,,,,1,1,,1,,,,,1,,1,1,1,1,1,1,1,1,1,1,,,,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_04,FSS_4th floor,0504_FSS_01_04_CC_01,,C,C,FSS_D
1888,,,,,,,,6,5,,5,,,,,2,,5,7,3,2,3,5,6,5,5,5,,,,5,7,6,5,2,6,0,4,2,4,5,7,7,6,6,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_CP_04,,C,P,FSS_D
1889,,,,,,,,5,4,,3,,,,,3,,1,6,2,5,1,6,5,4,4,6,,,,3,7,6,6,3,6,0,2,2,3,4,5,5,4,5,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OP_01,,O,P,FSS_D
1890,,,,,,,,6,2,,4,,,,,4,,1,1,1,1,1,2,2,2,2,1,,,,1,7,4,4,2,4,0,3,1,3,5,6,6,3,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OP_03,,O,P,FSS_D
1891,,,,,,,,6,2,,2,,,,,2,,2,2,4,3,3,6,4,4,4,3,,,,3,6,4,5,5,4,0,4,1,3,5,7,7,6,5,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OP_04,,O,P,FSS_D
1892,,,,,,,,4,1,,1,,,,,2,,1,2,2,1,1,2,2,2,2,2,,,,2,7,6,3,1,2,0,3,1,3,3,3,3,3,2,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OP_05,,O,P,FSS_D
1893,,,,,,,,2,4,,5,,,,,3,,2,4,2,4,3,5,5,5,3,4,,,,4,2,5,3,3,4,0,1,1,3,4,,,4,5,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OI_03,,O,I,FSS_D
1894,,,,,,,,6,2,,4,,,,,4,,6,4,7,6,7,6,6,6,6,7,,,,6,6,6,6,6,5,0,1,2,3,5,5,3,4,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OI_04,,O,I,FSS_D
1895,,,,,,,,6,5,,4,,,,,2,,2,2,3,2,3,6,6,6,6,3,,,,3,1,3,3,4,3,0,1,2,3,4,6,6,3,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OC_01,,O,I,FSS_D
1896,,,,,,,,5,4,,3,,,,,2,,1,1,2,2,3,3,4,4,4,4,,,,4,1,4,4,4,4,0,1,1,3,4,6,6,4,5,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OI_05,,O,I,FSS_D
1897,,,,,,,,6,1,,4,,,,,3,,2,3,3,3,3,4,3,4,4,3,,,,3,1,4,3,4,3,0,2,,,,,,,,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OC_06,,O,C,FSS_D
1898,,,,,,,,5,5,,5,,,,,4,,4,4,4,4,4,4,4,4,4,4,,,,4,4,4,5,5,,0,2,1,,4,,,,,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OI_06,,O,I,FSS_D
1899,,,,,,,,3,4,,4,,,,,1,,1,3,4,3,4,2,4,5,4,4,,,,4,1,3,2,5,4,0,1,1,3,4,2,3,3,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OI_01,,O,I,FSS_D
1900,,,,,,,,3,7,,4,,,,,5,,7,7,4,7,3,3,7,7,4,7,,,,7,4,4,4,4,4,0,4,2,3,4,4,4,4,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_05,FSS_5th floor,0504_FSS_01_05_OI_02,,O,I,FSS_D
1901,,,,,,,,4,6,,6,,,,,4,,1,1,4,4,4,6,6,6,5,4,,,,4,6,6,4,7,4,0,4,1,3,3,7,6,6,6,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OP_01,,O,P,FSS_D
1902,,,,,,,,4,4,,4,,,,,7,,6,6,5,6,5,6,1,1,1,4,,,,4,7,7,5,5,7,0,4,2,4,5,7,6,6,5,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OP_02,,O,P,FSS_D
1903,,,,,,,,7,1,,5,,,,,5,,4,4,3,6,7,7,7,7,7,5,,,,4,7,5,7,5,5,0,4,2,1,1,7,7,6,6,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OP_03,,O,P,FSS_D
1904,,,,,,,,4,4,,4,,,,,4,,4,4,4,4,4,4,4,4,4,4,,,,4,4,3,3,4,4,0,,,2,1,5,5,,,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OP_04,,O,P,FSS_D
1905,,,,,,,,6,4,,4,,,,,3,,1,1,1,1,4,4,1,3,2,2,,,,1,1,1,2,1,3,0,4,1,3,2,7,7,4,4,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_08,,O,I,FSS_D
1906,,,,,,,,6,3,,4,,,,,1,,5,7,4,3,4,7,7,7,1,3,,,,1,1,4,5,5,7,0,2,2,3,4,6,7,4,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_01,,O,I,FSS_D
1907,,,,,,,,4,3,,3,,,,,4,,2,3,1,4,2,4,4,4,4,2,,,,4,3,4,4,2,3,0,1,1,3,4,6,5,5,4,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_02,,O,I,FSS_D
1908,,,,,,,,3,3,,2,,,,,4,,3,4,2,2,4,4,4,4,4,4,,,,4,4,4,4,4,4,0,3,2,3,4,5,4,3,4,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_03,,O,I,FSS_D
1909,,,,,,,,4,4,,4,,,,,3,,2,2,2,2,2,2,1,2,2,4,,,,2,1,1,2,1,1,0,4,1,2,1,3,3,3,2,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_04,,O,I,FSS_D
1910,,,,,,,,3,2,,3,,,,,4,,3,3,3,3,3,3,2,3,3,2,,,,1,1,3,4,3,3,0,1,1,3,5,6,5,3,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_05,,O,I,FSS_D
1911,,,,,,,,3,4,,2,,,,,2,,4,4,4,1,4,4,6,6,6,4,,,,4,4,4,3,4,4,0,2,2,3,5,6,6,3,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OI_06,,O,I,FSS_D
1912,,,,,,,,6,3,,3,,,,,6,,2,2,4,3,5,5,6,5,5,3,,,,3,1,5,3,2,2,0,2,2,4,5,6,6,5,5,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OC_01,,O,C,FSS_D
1913,,,,,,,,4,5,,6,,,,,6,,7,7,4,4,4,4,2,3,3,6,,,,6,6,6,3,3,3,0,6,1,2,5,7,7,7,7,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_OC_02,,O,C,FSS_D
1914,,,,,,,,7,7,,7,,,,,7,,3,7,3,7,3,7,7,7,7,7,,,,7,7,5,7,4,6,0,3,2,4,5,7,7,7,7,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_CP_01,,C,P,FSS_D
1915,,,,,,,,4,2,,5,,,,,5,,7,7,4,7,3,3,2,3,2,2,,,,4,7,7,4,6,7,0,4,1,4,4,7,7,,3,0,200504_FSS_WDC,Washington DC,,C,0504_FSS_01,0504_FSS_01_07,FSS_7th floor,0504_FSS_01_07_CP_02,,C,P,FSS_D
1916,,,,,,,,2,1,,1,,,,,3,,2,1,5,2,4,1,4,4,4,2,,,,4,1,6,1,4,2,0,1,1,1,4,4,4,2,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_01,,O,C,SSA_W
1917,,,,,,,,4,1,,2,,,,,3,,1,1,2,3,3,6,6,6,6,2,,,,4,1,5,6,4,2,0,3,1,2,3,7,6,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_03,,O,C,SSA_W
1918,,,,,,,,7,5,,4,,,,,5,,7,7,5,5,5,5,4,4,4,3,,,,1,1,4,4,4,1,0,4,2,2,2,2,3,4,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_04,,O,C,SSA_W
1919,,,,,,,,1,2,,1,,,,,2,,1,1,1,5,1,1,1,2,,1,,,,1,1,4,1,1,2,0,4,2,2,5,6,5,2,1,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_05,,O,C,SSA_W
1920,,,,,,,,3,2,,2,,,,,1,,1,2,2,2,2,3,4,4,4,2,,,,2,1,3,3,3,3,0,2,2,3,5,5,6,2,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_06,,O,C,SSA_W
1921,,,,,,,,5,4,,3,,,,,3,,2,2,3,5,3,4,3,4,4,3,,,,1,1,4,4,2,3,0,3,2,1,5,1,1,1,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_08,,O,C,SSA_W
1922,,,,,,,,7,7,,7,,,,,2,,1,1,1,4,5,6,6,6,7,7,,,,2,6,3,6,2,3,0,3,2,2,4,5,5,3,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_10,,O,C,SSA_W
1923,,,,,,,,6,4,,4,,,,,4,,5,5,3,2,1,4,4,4,4,3,,,,3,4,6,4,3,5,0,3,2,2,3,4,4,3,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_11,,O,C,SSA_W
1924,,,,,,,,5,5,,5,,,,,3,,1,5,4,7,4,4,4,4,7,4,,,,5,1,5,5,5,4,0,4,2,3,4,6,6,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_12,,O,C,SSA_W
1925,,,,,,,,5,3,,1,,,,,2,,1,6,4,6,2,7,6,6,4,6,,,,4,1,5,5,5,5,0,3,1,2,5,6,6,6,5,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_13,,O,C,SSA_W
1926,,,,,,,,7,5,,3,,,,,7,,1,6,1,6,5,6,6,6,6,3,,,,1,6,1,6,1,1,0,3,1,2,4,7,6,3,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_14A,,O,C,SSA_W
1927,,,,,,,,2,6,,6,,,,,1,,2,4,3,6,6,4,5,6,4,6,,,,2,1,4,1,4,3,0,4,2,4,4,5,5,2,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OC_14B,,O,C,SSA_W
1928,,,,,,,,7,3,,1,,,,,3,,1,7,1,7,1,7,1,4,1,3,,,,1,7,7,1,1,7,0,3,1,2,4,7,7,2,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OP_02,,O,P,SSA_W
1929,,,,,,,,7,4,,4,,,,,4,,5,6,7,6,7,6,2,2,6,4,,,,5,7,7,6,7,7,0,2,1,2,4,7,7,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_02,Second floor,0508_SSA_01_02_OP_03,,O,P,SSA_W
1930,,,,,,,,2,5,,1,,,,,1,,1,1,1,5,1,2,1,2,2,2,,,,1,3,1,1,1,5,0,1,1,2,5,5,3,1,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_01,,O,C,SSA_W
1931,,,,,,,,7,3,,1,,,,,3,,3,2,4,3,5,7,7,7,7,4,,,,4,1,5,7,5,5,0,3,1,2,4,7,7,5,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_02,,O,C,SSA_W
1932,,,,,,,,4,2,,3,,,,,3,,3,3,3,4,3,4,4,4,4,4,,,,4,2,6,4,4,4,0,1,2,2,4,6,6,4,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_03,,O,C,SSA_W
1933,,,,,,,,6,6,,6,,,,,4,,5,5,5,6,5,6,6,6,6,6,,,,2,3,6,6,5,6,0,3,1,2,4,7,7,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_04,,O,C,SSA_W
1934,,,,,,,,2,4,,3,,,,,2,,1,2,2,5,3,2,2,2,1,2,,,,2,1,2,2,3,3,0,1,1,2,5,2,1,4,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_05,,O,C,SSA_W
1935,,,,,,,,6,6,,3,,,,,4,,3,5,3,3,3,6,5,6,7,5,,,,4,2,3,6,5,6,0,3,2,4,4,7,7,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_06,,O,C,SSA_W
1936,,,,,,,,3,4,,2,,,,,3,,2,3,2,3,3,4,4,4,1,4,,,,4,1,3,4,4,4,0,1,1,4,5,6,6,5,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_07,,O,C,SSA_W
1937,,,,,,,,6,4,,2,,,,,4,,4,5,5,7,3,6,5,5,7,4,,,,5,2,5,7,4,6,0,4,2,2,4,4,5,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_08,,O,C,SSA_W
1938,,,,,,,,2,4,,1,,,,,2,,1,4,1,4,4,6,6,7,7,7,,,,5,1,4,4,4,4,0,2,1,2,4,7,7,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_09,,O,C,SSA_W
1939,,,,,,,,5,2,,4,,,,,5,,3,6,2,6,4,4,4,4,4,4,,,,5,1,5,5,3,6,0,4,1,2,5,6,6,3,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_10,,O,C,SSA_W
1940,,,,,,,,7,7,,5,,,,,5,,5,5,6,7,6,7,7,7,7,6,,,,7,4,4,6,6,6,0,1,2,2,4,7,7,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_11,,O,C,SSA_W
1941,,,,,,,,,4,,4,,,,,3,,5,6,6,3,6,5,5,5,5,6,,,,5,7,5,5,5,5,0,4,1,2,2,6,6,5,5,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_12,,O,C,SSA_W
1942,,,,,,,,3,3,,4,,,,,4,,2,2,2,3,3,2,2,2,4,3,,,,2,1,3,3,3,3,0,3,2,2,3,4,5,3,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_14,,O,C,SSA_W
1943,,,,,,,,1,2,,2,,,,,4,,1,2,1,2,2,2,2,3,,1,,,,4,1,3,1,2,2,0,2,1,3,5,4,2,2,1,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_15,,O,C,SSA_W
1944,,,,,,,,3,1,,2,,,,,4,,4,4,3,3,5,3,4,4,4,2,,,,2,2,4,2,4,4,0,3,2,2,1,4,4,2,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OC_16,,O,C,SSA_W
1945,,,,,,,,4,5,,1,,,,,3,,4,3,4,6,4,6,6,4,5,4,,,,3,7,5,5,4,5,0,1,1,2,4,7,7,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OI_01,,O,I,SSA_W
1946,,,,,,,,4,4,,4,,,,,4,,4,4,4,4,4,4,4,4,4,4,,,,4,4,4,4,4,4,0,3,2,2,4,6,6,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OI_02,,O,I,SSA_W
1947,,,,,,,,7,4,,4,,,,,7,,2,7,2,7,4,7,7,7,7,7,,,,7,7,7,7,7,7,0,4,2,4,2,7,7,7,7,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_CP_01,1,C,P,SSA_W
1948,,,,,,,,7,5,,3,,,,,7,,6,6,5,7,5,7,7,7,7,5,,,,3,7,7,7,5,7,0,4,1,1,4,7,7,6,6,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_CP_02,1,C,P,SSA_W
1949,,,,,,,,5,1,,1,,,,,4,,1,2,1,4,4,5,3,1,3,1,,,,1,7,5,4,1,7,0,4,2,4,2,6,6,1,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_CP_03,1,C,P,SSA_W
1950,,,,,,,,4,4,,3,,,,,4,,2,2,2,2,2,2,3,3,3,3,,,,2,7,4,4,3,4,0,3,2,2,3,6,6,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_03,Third floor,0508_SSA_01_03_OP_01,,O,P,SSA_W
1951,,,,,,,,7,1,,1,,,,,1,,1,3,3,1,2,7,4,4,4,1,,,,1,1,4,6,3,3,0,5,1,4,4,6,4,3,1,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_01,,O,C,SSA_W
1952,,,,,,,,2,1,,1,,,,,1,,2,2,2,3,2,6,4,4,4,3,,,,2,1,4,4,2,2,0,4,1,3,2,5,6,5,3,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_02,,O,C,SSA_W
1953,,,,,,,,4,4,,4,,,,,7,,3,4,1,4,4,4,4,4,4,4,,,,4,1,4,7,4,4,0,4,1,2,4,5,5,5,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_03,,O,C,SSA_W
1954,,,,,,,,2,2,,1,,,,,3,,2,2,2,2,2,1,1,1,1,3,,,,1,1,3,1,2,3,0,4,1,2,4,5,5,2,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_04,,O,C,SSA_W
1955,,,,,,,,6,2,,1,,,,,4,,1,3,3,3,3,6,3,4,6,2,,,,2,1,3,5,3,3,0,2,1,2,4,7,5,3,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_06,,O,C,SSA_W
1956,,,,,,,,5,3,,4,,,,,4,,3,4,5,4,2,5,4,5,4,5,,,,5,2,5,5,4,4,0,1,2,2,4,6,6,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_07,,O,C,SSA_W
1957,,,,,,,,6,6,,1,,,,,4,,1,1,3,6,1,6,4,4,4,1,,,,1,1,1,5,1,1,0,4,2,3,2,4,4,2,1,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_08,,O,C,SSA_W
1958,,,,,,,,5,4,,4,,,,,4,,3,2,3,5,4,5,4,4,4,4,,,,4,2,4,4,4,4,0,2,2,3,4,6,6,6,5,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OC_10,,O,C,SSA_W
1959,,,,,,,,2,4,,5,,,,,2,,2,1,1,1,1,4,5,3,4,5,,,,4,1,1,2,1,1,0,4,2,4,4,5,5,3,5,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OI_01,,O,I,SSA_W
1960,,,,,,,,6,3,,2,,,,,5,,5,4,4,6,4,6,6,5,1,2,,,,4,1,6,5,4,5,0,2,1,2,4,7,7,4,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OI_02,,O,I,SSA_W
1961,,,,,,,,4,3,,5,,,,,4,,1,1,2,3,4,4,3,4,3,2,,,,2,7,4,4,4,4,0,2,2,4,5,2,2,3,4,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_CP_02,1,C,P,SSA_W
1962,,,,,,,,5,1,,2,,,,,1,,1,5,2,7,1,7,7,6,6,1,,,,1,7,6,6,2,7,0,4,2,3,3,6,6,1,1,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_OP_01,,O,P,SSA_W
1963,,,,,,,,4,4,,3,,,,,1,,1,1,2,3,1,5,3,6,6,3,,,,2,1,2,4,1,2,0,1,2,2,4,4,4,3,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_NA_A,,,,SSA_W
1964,,,,,,,,3,1,,2,,,,,4,,4,4,3,3,5,3,4,4,4,2,,,,2,2,4,2,4,4,0,3,2,2,1,4,4,2,2,0,200508_SSA_WDL,Woodlawn,MD,C,0508_SSA_01,0508_SSA_01_04,Fourth floor,0508_SSA_01_04_NA_B,,,,SSA_W
1965,,,,,,,,5,4,,3,,,,,6,,7,7,5,6,4,4,4,5,5,5,,,,3,4,5,3,6,6,0,1,1,1,2,6,5,5,5,0,200503_DFC_DEN,Denver,CO,H,0503_DFC_01,0503_DFC_01_01,DFC_1st floor,0503_DFC_01_01_Amb,,,,DFC_post
1966,,,,,,,,7,6,,6,,,,,7,,7,6,7,7,7,7,7,6,6,6,,,,7,7,7,7,7,7,0,5,1,1,3,7,7,7,7,0,200503_DFC_DEN,Denver,CO,H,0503_DFC_01,0503_DFC_01_01,DFC_1st floor,0503_DFC_01_01_OP_01,,O,P,DFC_post
1967,,,,,,,,6,7,,7,,,,,5,,2,4,3,3,3,6,6,5,5,5,,,,5,7,4,5,3,4,0,3,1,3,3,5,5,3,5,0,200503_DFC_DEN,Denver,CO,H,0503_DFC_01,0503_DFC_01_01,DFC_1st floor,0503_DFC_01_01_OP_02,,O,P,DFC_post
